lat,lng,河北省,北京市,天津市
36.091445128319997,114.97412109375,1,0,0
36.194536603326661,115.435546875,1,0,0
36.194536603326661,115.34326171875,1,0,0
36.194536603326661,115.06640625,1,0,0
36.194536603326661,114.97412109375,1,0,0
36.194536603326661,114.8818359375,1,0,0
36.194536603326661,114.78955078125,1,0,0
36.194536603326661,114.697265625,1,0,0
36.194536603326661,114.60498046875,1,0,0
36.194536603326661,114.5126953125,1,0,0
36.297628078333332,115.34326171875,1,0,0
36.297628078333332,115.2509765625,1,0,0
36.297628078333332,115.15869140625,1,0,0
36.297628078333332,115.06640625,1,0,0
36.297628078333332,114.97412109375,1,0,0
36.297628078333332,114.8818359375,1,0,0
36.297628078333332,114.78955078125,1,0,0
36.297628078333332,114.697265625,1,0,0
36.297628078333332,114.60498046875,1,0,0
36.297628078333332,114.5126953125,1,0,0
36.297628078333332,114.42041015625,1,0,0
36.297628078333332,114.328125,1,0,0
36.297628078333332,114.23583984375,1,0,0
36.297628078333332,114.1435546875,1,0,0
36.400719553339997,115.34326171875,1,0,0
36.400719553339997,115.2509765625,1,0,0
36.400719553339997,115.15869140625,1,0,0
36.400719553339997,115.06640625,1,0,0
36.400719553339997,114.97412109375,1,0,0
36.400719553339997,114.8818359375,1,0,0
36.400719553339997,114.78955078125,1,0,0
36.400719553339997,114.697265625,1,0,0
36.400719553339997,114.60498046875,1,0,0
36.400719553339997,114.42041015625,1,0,0
36.400719553339997,114.328125,1,0,0
36.400719553339997,114.23583984375,1,0,0
36.400719553339997,114.1435546875,1,0,0
36.400719553339997,114.05126953125,1,0,0
36.400719553339997,113.958984375,1,0,0
36.400719553339997,113.86669921875,1,0,0
36.503811028346661,115.2509765625,1,0,0
36.503811028346661,115.15869140625,1,0,0
36.503811028346661,115.06640625,1,0,0
36.503811028346661,114.97412109375,1,0,0
36.503811028346661,114.8818359375,1,0,0
36.503811028346661,114.78955078125,1,0,0
36.503811028346661,114.697265625,1,0,0
36.503811028346661,114.60498046875,1,0,0
36.503811028346661,114.5126953125,1,0,0
36.503811028346661,114.42041015625,1,0,0
36.503811028346661,114.328125,1,0,0
36.503811028346661,114.23583984375,1,0,0
36.503811028346661,114.1435546875,1,0,0
36.503811028346661,114.05126953125,1,0,0
36.503811028346661,113.958984375,1,0,0
36.503811028346661,113.86669921875,1,0,0
36.606902503353332,115.34326171875,1,0,0
36.606902503353332,115.2509765625,1,0,0
36.606902503353332,115.15869140625,1,0,0
36.606902503353332,115.06640625,1,0,0
36.606902503353332,114.97412109375,1,0,0
36.606902503353332,114.8818359375,1,0,0
36.606902503353332,114.78955078125,1,0,0
36.606902503353332,114.697265625,1,0,0
36.606902503353332,114.60498046875,1,0,0
36.606902503353332,114.5126953125,1,0,0
36.606902503353332,114.42041015625,1,0,0
36.606902503353332,114.328125,1,0,0
36.606902503353332,114.23583984375,1,0,0
36.606902503353332,114.1435546875,1,0,0
36.606902503353332,114.05126953125,1,0,0
36.606902503353332,113.958984375,1,0,0
36.606902503353332,113.86669921875,1,0,0
36.709993978359996,115.435546875,1,0,0
36.709993978359996,115.34326171875,1,0,0
36.709993978359996,115.2509765625,1,0,0
36.709993978359996,115.15869140625,1,0,0
36.709993978359996,115.06640625,1,0,0
36.709993978359996,114.97412109375,1,0,0
36.709993978359996,114.8818359375,1,0,0
36.709993978359996,114.78955078125,1,0,0
36.709993978359996,114.697265625,1,0,0
36.709993978359996,114.60498046875,1,0,0
36.709993978359996,114.5126953125,1,0,0
36.709993978359996,114.42041015625,1,0,0
36.709993978359996,114.328125,1,0,0
36.709993978359996,114.23583984375,1,0,0
36.709993978359996,114.1435546875,1,0,0
36.709993978359996,114.05126953125,1,0,0
36.709993978359996,113.958984375,1,0,0
36.709993978359996,113.86669921875,1,0,0
36.813085453366668,115.6201171875,1,0,0
36.813085453366668,115.52783203125,1,0,0
36.813085453366668,115.435546875,1,0,0
36.813085453366668,115.34326171875,1,0,0
36.813085453366668,115.2509765625,1,0,0
36.813085453366668,115.15869140625,1,0,0
36.813085453366668,115.06640625,1,0,0
36.813085453366668,114.97412109375,1,0,0
36.813085453366668,114.8818359375,1,0,0
36.813085453366668,114.78955078125,1,0,0
36.813085453366668,114.697265625,1,0,0
36.813085453366668,114.60498046875,1,0,0
36.813085453366668,114.5126953125,1,0,0
36.813085453366668,114.42041015625,1,0,0
36.813085453366668,114.328125,1,0,0
36.813085453366668,114.23583984375,1,0,0
36.813085453366668,114.1435546875,1,0,0
36.813085453366668,114.05126953125,1,0,0
36.813085453366668,113.958984375,1,0,0
36.813085453366668,113.86669921875,1,0,0
36.916176928373332,115.71240234375,1,0,0
36.916176928373332,115.6201171875,1,0,0
36.916176928373332,115.52783203125,1,0,0
36.916176928373332,115.435546875,1,0,0
36.916176928373332,115.34326171875,1,0,0
36.916176928373332,115.2509765625,1,0,0
36.916176928373332,115.15869140625,1,0,0
36.916176928373332,115.06640625,1,0,0
36.916176928373332,114.97412109375,1,0,0
36.916176928373332,114.8818359375,1,0,0
36.916176928373332,114.78955078125,1,0,0
36.916176928373332,114.697265625,1,0,0
36.916176928373332,114.60498046875,1,0,0
36.916176928373332,114.5126953125,1,0,0
36.916176928373332,114.42041015625,1,0,0
36.916176928373332,114.328125,1,0,0
36.916176928373332,114.23583984375,1,0,0
36.916176928373332,114.1435546875,1,0,0
36.916176928373332,114.05126953125,1,0,0
36.916176928373332,113.958984375,1,0,0
36.916176928373332,113.86669921875,1,0,0
37.019268403379996,115.8046875,1,0,0
37.019268403379996,115.71240234375,1,0,0
37.019268403379996,115.6201171875,1,0,0
37.019268403379996,115.52783203125,1,0,0
37.019268403379996,115.435546875,1,0,0
37.019268403379996,115.34326171875,1,0,0
37.019268403379996,115.15869140625,1,0,0
37.019268403379996,115.06640625,1,0,0
37.019268403379996,114.97412109375,1,0,0
37.019268403379996,114.8818359375,1,0,0
37.019268403379996,114.78955078125,1,0,0
37.019268403379996,114.697265625,1,0,0
37.019268403379996,114.60498046875,1,0,0
37.019268403379996,114.5126953125,1,0,0
37.019268403379996,114.42041015625,1,0,0
37.019268403379996,114.328125,1,0,0
37.019268403379996,114.23583984375,1,0,0
37.019268403379996,114.1435546875,1,0,0
37.019268403379996,114.05126953125,1,0,0
37.019268403379996,113.958984375,1,0,0
37.019268403379996,113.86669921875,1,0,0
37.122359878386668,115.8046875,1,0,0
37.122359878386668,115.71240234375,1,0,0
37.122359878386668,115.6201171875,1,0,0
37.122359878386668,115.52783203125,1,0,0
37.122359878386668,115.435546875,1,0,0
37.122359878386668,115.34326171875,1,0,0
37.122359878386668,115.2509765625,1,0,0
37.122359878386668,115.15869140625,1,0,0
37.122359878386668,115.06640625,1,0,0
37.122359878386668,114.97412109375,1,0,0
37.122359878386668,114.8818359375,1,0,0
37.122359878386668,114.78955078125,1,0,0
37.122359878386668,114.697265625,1,0,0
37.122359878386668,114.60498046875,1,0,0
37.122359878386668,114.5126953125,1,0,0
37.122359878386668,114.42041015625,1,0,0
37.122359878386668,114.328125,1,0,0
37.122359878386668,114.23583984375,1,0,0
37.122359878386668,114.1435546875,1,0,0
37.122359878386668,114.05126953125,1,0,0
37.122359878386668,113.958984375,1,0,0
37.225451353393332,115.89697265625,1,0,0
37.225451353393332,115.8046875,1,0,0
37.225451353393332,115.71240234375,1,0,0
37.225451353393332,115.6201171875,1,0,0
37.225451353393332,115.52783203125,1,0,0
37.225451353393332,115.435546875,1,0,0
37.225451353393332,115.34326171875,1,0,0
37.225451353393332,115.2509765625,1,0,0
37.225451353393332,115.15869140625,1,0,0
37.225451353393332,115.06640625,1,0,0
37.225451353393332,114.97412109375,1,0,0
37.225451353393332,114.8818359375,1,0,0
37.225451353393332,114.78955078125,1,0,0
37.225451353393332,114.697265625,1,0,0
37.225451353393332,114.60498046875,1,0,0
37.225451353393332,114.5126953125,1,0,0
37.225451353393332,114.42041015625,1,0,0
37.225451353393332,114.328125,1,0,0
37.225451353393332,114.23583984375,1,0,0
37.225451353393332,114.1435546875,1,0,0
37.225451353393332,114.05126953125,1,0,0
37.225451353393332,113.958984375,1,0,0
37.328542828399996,115.9892578125,1,0,0
37.328542828399996,115.89697265625,1,0,0
37.328542828399996,115.8046875,1,0,0
37.328542828399996,115.71240234375,1,0,0
37.328542828399996,115.6201171875,1,0,0
37.328542828399996,115.52783203125,1,0,0
37.328542828399996,115.435546875,1,0,0
37.328542828399996,115.34326171875,1,0,0
37.328542828399996,115.15869140625,1,0,0
37.328542828399996,115.06640625,1,0,0
37.328542828399996,114.97412109375,1,0,0
37.328542828399996,114.8818359375,1,0,0
37.328542828399996,114.78955078125,1,0,0
37.328542828399996,114.697265625,1,0,0
37.328542828399996,114.60498046875,1,0,0
37.328542828399996,114.5126953125,1,0,0
37.328542828399996,114.42041015625,1,0,0
37.328542828399996,114.328125,1,0,0
37.328542828399996,114.23583984375,1,0,0
37.328542828399996,114.1435546875,1,0,0
37.328542828399996,114.05126953125,1,0,0
37.328542828399996,113.958984375,1,0,0
37.431634303406668,116.173828125,1,0,0
37.431634303406668,116.08154296875,1,0,0
37.431634303406668,115.9892578125,1,0,0
37.431634303406668,115.89697265625,1,0,0
37.431634303406668,115.8046875,1,0,0
37.431634303406668,115.71240234375,1,0,0
37.431634303406668,115.6201171875,1,0,0
37.431634303406668,115.52783203125,1,0,0
37.431634303406668,115.435546875,1,0,0
37.431634303406668,115.34326171875,1,0,0
37.431634303406668,115.2509765625,1,0,0
37.431634303406668,115.15869140625,1,0,0
37.431634303406668,115.06640625,1,0,0
37.431634303406668,114.97412109375,1,0,0
37.431634303406668,114.8818359375,1,0,0
37.431634303406668,114.78955078125,1,0,0
37.431634303406668,114.697265625,1,0,0
37.431634303406668,114.60498046875,1,0,0
37.431634303406668,114.5126953125,1,0,0
37.431634303406668,114.42041015625,1,0,0
37.431634303406668,114.328125,1,0,0
37.431634303406668,114.23583984375,1,0,0
37.431634303406668,114.1435546875,1,0,0
37.431634303406668,114.05126953125,1,0,0
37.534725778413332,116.45068359375,1,0,0
37.534725778413332,116.26611328125,1,0,0
37.534725778413332,116.173828125,1,0,0
37.534725778413332,116.08154296875,1,0,0
37.534725778413332,115.9892578125,1,0,0
37.534725778413332,115.89697265625,1,0,0
37.534725778413332,115.8046875,1,0,0
37.534725778413332,115.71240234375,1,0,0
37.534725778413332,115.6201171875,1,0,0
37.534725778413332,115.52783203125,1,0,0
37.534725778413332,115.435546875,1,0,0
37.534725778413332,115.34326171875,1,0,0
37.534725778413332,115.2509765625,1,0,0
37.534725778413332,115.15869140625,1,0,0
37.534725778413332,115.06640625,1,0,0
37.534725778413332,114.97412109375,1,0,0
37.534725778413332,114.8818359375,1,0,0
37.534725778413332,114.78955078125,1,0,0
37.534725778413332,114.697265625,1,0,0
37.534725778413332,114.60498046875,1,0,0
37.534725778413332,114.5126953125,1,0,0
37.534725778413332,114.42041015625,1,0,0
37.534725778413332,114.328125,1,0,0
37.534725778413332,114.23583984375,1,0,0
37.534725778413332,114.1435546875,1,0,0
37.637817253419996,116.54296875,1,0,0
37.637817253419996,116.45068359375,1,0,0
37.637817253419996,116.3583984375,1,0,0
37.637817253419996,116.26611328125,1,0,0
37.637817253419996,116.173828125,1,0,0
37.637817253419996,116.08154296875,1,0,0
37.637817253419996,115.9892578125,1,0,0
37.637817253419996,115.89697265625,1,0,0
37.637817253419996,115.8046875,1,0,0
37.637817253419996,115.71240234375,1,0,0
37.637817253419996,115.6201171875,1,0,0
37.637817253419996,115.52783203125,1,0,0
37.637817253419996,115.435546875,1,0,0
37.637817253419996,115.34326171875,1,0,0
37.637817253419996,115.2509765625,1,0,0
37.637817253419996,115.15869140625,1,0,0
37.637817253419996,115.06640625,1,0,0
37.637817253419996,114.97412109375,1,0,0
37.637817253419996,114.8818359375,1,0,0
37.637817253419996,114.78955078125,1,0,0
37.637817253419996,114.697265625,1,0,0
37.637817253419996,114.60498046875,1,0,0
37.637817253419996,114.5126953125,1,0,0
37.637817253419996,114.42041015625,1,0,0
37.637817253419996,114.328125,1,0,0
37.637817253419996,114.23583984375,1,0,0
37.637817253419996,114.1435546875,1,0,0
37.740908728426668,116.63525390625,1,0,0
37.740908728426668,116.54296875,1,0,0
37.740908728426668,116.3583984375,1,0,0
37.740908728426668,116.26611328125,1,0,0
37.740908728426668,116.173828125,1,0,0
37.740908728426668,116.08154296875,1,0,0
37.740908728426668,115.9892578125,1,0,0
37.740908728426668,115.89697265625,1,0,0
37.740908728426668,115.8046875,1,0,0
37.740908728426668,115.71240234375,1,0,0
37.740908728426668,115.6201171875,1,0,0
37.740908728426668,115.52783203125,1,0,0
37.740908728426668,115.435546875,1,0,0
37.740908728426668,115.34326171875,1,0,0
37.740908728426668,115.2509765625,1,0,0
37.740908728426668,115.15869140625,1,0,0
37.740908728426668,115.06640625,1,0,0
37.740908728426668,114.97412109375,1,0,0
37.740908728426668,114.8818359375,1,0,0
37.740908728426668,114.78955078125,1,0,0
37.740908728426668,114.697265625,1,0,0
37.740908728426668,114.60498046875,1,0,0
37.740908728426668,114.5126953125,1,0,0
37.740908728426668,114.42041015625,1,0,0
37.740908728426668,114.328125,1,0,0
37.740908728426668,114.23583984375,1,0,0
37.740908728426668,114.1435546875,1,0,0
37.740908728426668,114.05126953125,1,0,0
37.844000203433332,117.00439453125,1,0,0
37.844000203433332,116.7275390625,1,0,0
37.844000203433332,116.63525390625,1,0,0
37.844000203433332,116.54296875,1,0,0
37.844000203433332,116.45068359375,1,0,0
37.844000203433332,116.3583984375,1,0,0
37.844000203433332,116.26611328125,1,0,0
37.844000203433332,116.173828125,1,0,0
37.844000203433332,116.08154296875,1,0,0
37.844000203433332,115.9892578125,1,0,0
37.844000203433332,115.89697265625,1,0,0
37.844000203433332,115.8046875,1,0,0
37.844000203433332,115.71240234375,1,0,0
37.844000203433332,115.6201171875,1,0,0
37.844000203433332,115.52783203125,1,0,0
37.844000203433332,115.435546875,1,0,0
37.844000203433332,115.34326171875,1,0,0
37.844000203433332,115.2509765625,1,0,0
37.844000203433332,115.15869140625,1,0,0
37.844000203433332,115.06640625,1,0,0
37.844000203433332,114.97412109375,1,0,0
37.844000203433332,114.8818359375,1,0,0
37.844000203433332,114.78955078125,1,0,0
37.844000203433332,114.697265625,1,0,0
37.844000203433332,114.60498046875,1,0,0
37.844000203433332,114.5126953125,1,0,0
37.844000203433332,114.42041015625,1,0,0
37.844000203433332,114.328125,1,0,0
37.844000203433332,114.23583984375,1,0,0
37.844000203433332,114.1435546875,1,0,0
37.844000203433332,114.05126953125,1,0,0
37.947091678439996,117.4658203125,1,0,0
37.947091678439996,117.37353515625,1,0,0
37.947091678439996,117.28125,1,0,0
37.947091678439996,117.18896484375,1,0,0
37.947091678439996,117.0966796875,1,0,0
37.947091678439996,117.00439453125,1,0,0
37.947091678439996,116.912109375,1,0,0
37.947091678439996,116.81982421875,1,0,0
37.947091678439996,116.7275390625,1,0,0
37.947091678439996,116.63525390625,1,0,0
37.947091678439996,116.54296875,1,0,0
37.947091678439996,116.45068359375,1,0,0
37.947091678439996,116.3583984375,1,0,0
37.947091678439996,116.26611328125,1,0,0
37.947091678439996,116.173828125,1,0,0
37.947091678439996,116.08154296875,1,0,0
37.947091678439996,115.9892578125,1,0,0
37.947091678439996,115.89697265625,1,0,0
37.947091678439996,115.8046875,1,0,0
37.947091678439996,115.71240234375,1,0,0
37.947091678439996,115.6201171875,1,0,0
37.947091678439996,115.52783203125,1,0,0
37.947091678439996,115.435546875,1,0,0
37.947091678439996,115.34326171875,1,0,0
37.947091678439996,115.2509765625,1,0,0
37.947091678439996,115.15869140625,1,0,0
37.947091678439996,115.06640625,1,0,0
37.947091678439996,114.97412109375,1,0,0
37.947091678439996,114.8818359375,1,0,0
37.947091678439996,114.78955078125,1,0,0
37.947091678439996,114.697265625,1,0,0
37.947091678439996,114.60498046875,1,0,0
37.947091678439996,114.5126953125,1,0,0
37.947091678439996,114.42041015625,1,0,0
37.947091678439996,114.328125,1,0,0
37.947091678439996,114.23583984375,1,0,0
37.947091678439996,114.1435546875,1,0,0
37.947091678439996,114.05126953125,1,0,0
37.947091678439996,113.958984375,1,0,0
38.050183153446667,117.55810546875,1,0,0
38.050183153446667,117.4658203125,1,0,0
38.050183153446667,117.37353515625,1,0,0
38.050183153446667,117.28125,1,0,0
38.050183153446667,117.18896484375,1,0,0
38.050183153446667,117.0966796875,1,0,0
38.050183153446667,117.00439453125,1,0,0
38.050183153446667,116.912109375,1,0,0
38.050183153446667,116.81982421875,1,0,0
38.050183153446667,116.7275390625,1,0,0
38.050183153446667,116.63525390625,1,0,0
38.050183153446667,116.54296875,1,0,0
38.050183153446667,116.45068359375,1,0,0
38.050183153446667,116.3583984375,1,0,0
38.050183153446667,116.26611328125,1,0,0
38.050183153446667,116.173828125,1,0,0
38.050183153446667,116.08154296875,1,0,0
38.050183153446667,115.9892578125,1,0,0
38.050183153446667,115.89697265625,1,0,0
38.050183153446667,115.8046875,1,0,0
38.050183153446667,115.71240234375,1,0,0
38.050183153446667,115.6201171875,1,0,0
38.050183153446667,115.52783203125,1,0,0
38.050183153446667,115.435546875,1,0,0
38.050183153446667,115.34326171875,1,0,0
38.050183153446667,115.2509765625,1,0,0
38.050183153446667,115.15869140625,1,0,0
38.050183153446667,115.06640625,1,0,0
38.050183153446667,114.97412109375,1,0,0
38.050183153446667,114.8818359375,1,0,0
38.050183153446667,114.78955078125,1,0,0
38.050183153446667,114.697265625,1,0,0
38.050183153446667,114.60498046875,1,0,0
38.050183153446667,114.5126953125,1,0,0
38.050183153446667,114.42041015625,1,0,0
38.050183153446667,114.328125,1,0,0
38.050183153446667,114.23583984375,1,0,0
38.050183153446667,114.1435546875,1,0,0
38.050183153446667,114.05126953125,1,0,0
38.050183153446667,113.958984375,1,0,0
38.153274628453332,117.74267578125,1,0,0
38.153274628453332,117.650390625,1,0,0
38.153274628453332,117.55810546875,1,0,0
38.153274628453332,117.4658203125,1,0,0
38.153274628453332,117.37353515625,1,0,0
38.153274628453332,117.28125,1,0,0
38.153274628453332,117.18896484375,1,0,0
38.153274628453332,117.0966796875,1,0,0
38.153274628453332,117.00439453125,1,0,0
38.153274628453332,116.912109375,1,0,0
38.153274628453332,116.81982421875,1,0,0
38.153274628453332,116.7275390625,1,0,0
38.153274628453332,116.63525390625,1,0,0
38.153274628453332,116.54296875,1,0,0
38.153274628453332,116.45068359375,1,0,0
38.153274628453332,116.3583984375,1,0,0
38.153274628453332,116.26611328125,1,0,0
38.153274628453332,116.173828125,1,0,0
38.153274628453332,116.08154296875,1,0,0
38.153274628453332,115.9892578125,1,0,0
38.153274628453332,115.8046875,1,0,0
38.153274628453332,115.71240234375,1,0,0
38.153274628453332,115.6201171875,1,0,0
38.153274628453332,115.52783203125,1,0,0
38.153274628453332,115.34326171875,1,0,0
38.153274628453332,115.2509765625,1,0,0
38.153274628453332,115.15869140625,1,0,0
38.153274628453332,115.06640625,1,0,0
38.153274628453332,114.97412109375,1,0,0
38.153274628453332,114.8818359375,1,0,0
38.153274628453332,114.78955078125,1,0,0
38.153274628453332,114.697265625,1,0,0
38.153274628453332,114.60498046875,1,0,0
38.153274628453332,114.5126953125,1,0,0
38.153274628453332,114.42041015625,1,0,0
38.153274628453332,114.328125,1,0,0
38.153274628453332,114.23583984375,1,0,0
38.153274628453332,114.1435546875,1,0,0
38.153274628453332,114.05126953125,1,0,0
38.153274628453332,113.958984375,1,0,0
38.153274628453332,113.86669921875,1,0,0
38.256366103459996,117.8349609375,1,0,0
38.256366103459996,117.74267578125,1,0,0
38.256366103459996,117.650390625,1,0,0
38.256366103459996,117.55810546875,1,0,0
38.256366103459996,117.4658203125,1,0,0
38.256366103459996,117.37353515625,1,0,0
38.256366103459996,117.28125,1,0,0
38.256366103459996,117.18896484375,1,0,0
38.256366103459996,117.0966796875,1,0,0
38.256366103459996,117.00439453125,1,0,0
38.256366103459996,116.912109375,1,0,0
38.256366103459996,116.81982421875,1,0,0
38.256366103459996,116.7275390625,1,0,0
38.256366103459996,116.63525390625,1,0,0
38.256366103459996,116.54296875,1,0,0
38.256366103459996,116.45068359375,1,0,0
38.256366103459996,116.3583984375,1,0,0
38.256366103459996,116.26611328125,1,0,0
38.256366103459996,116.173828125,1,0,0
38.256366103459996,116.08154296875,1,0,0
38.256366103459996,115.9892578125,1,0,0
38.256366103459996,115.89697265625,1,0,0
38.256366103459996,115.8046875,1,0,0
38.256366103459996,115.71240234375,1,0,0
38.256366103459996,115.6201171875,1,0,0
38.256366103459996,115.52783203125,1,0,0
38.256366103459996,115.435546875,1,0,0
38.256366103459996,115.34326171875,1,0,0
38.256366103459996,115.2509765625,1,0,0
38.256366103459996,115.15869140625,1,0,0
38.256366103459996,115.06640625,1,0,0
38.256366103459996,114.97412109375,1,0,0
38.256366103459996,114.8818359375,1,0,0
38.256366103459996,114.78955078125,1,0,0
38.256366103459996,114.697265625,1,0,0
38.256366103459996,114.60498046875,1,0,0
38.256366103459996,114.5126953125,1,0,0
38.256366103459996,114.42041015625,1,0,0
38.256366103459996,114.328125,1,0,0
38.256366103459996,114.23583984375,1,0,0
38.256366103459996,114.1435546875,1,0,0
38.256366103459996,114.05126953125,1,0,0
38.256366103459996,113.958984375,1,0,0
38.256366103459996,113.86669921875,1,0,0
38.359457578466667,117.8349609375,1,0,0
38.359457578466667,117.74267578125,1,0,0
38.359457578466667,117.650390625,1,0,0
38.359457578466667,117.55810546875,1,0,0
38.359457578466667,117.4658203125,1,0,0
38.359457578466667,117.37353515625,1,0,0
38.359457578466667,117.28125,1,0,0
38.359457578466667,117.18896484375,1,0,0
38.359457578466667,117.0966796875,1,0,0
38.359457578466667,117.00439453125,1,0,0
38.359457578466667,116.912109375,1,0,0
38.359457578466667,116.81982421875,1,0,0
38.359457578466667,116.7275390625,1,0,0
38.359457578466667,116.63525390625,1,0,0
38.359457578466667,116.54296875,1,0,0
38.359457578466667,116.45068359375,1,0,0
38.359457578466667,116.3583984375,1,0,0
38.359457578466667,116.26611328125,1,0,0
38.359457578466667,116.173828125,1,0,0
38.359457578466667,116.08154296875,1,0,0
38.359457578466667,115.9892578125,1,0,0
38.359457578466667,115.89697265625,1,0,0
38.359457578466667,115.8046875,1,0,0
38.359457578466667,115.71240234375,1,0,0
38.359457578466667,115.6201171875,1,0,0
